reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,content_length,month
9ae9a676-59cb-4e5d-a351-212770ce2054,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This is the worst app ever it is trash do not download my final question why does everyone love this app it is s*** it don't work so the f*** what is it like I don't understand its trash,1,0,10.1.0,2018-11-23 08:59:24,,,10.1.0,186.0,2018-11
93e3ba53-a967-4bab-ad1b-febfba2e4451,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I don't understand how to chat with others,3,0,14.9.0,2023-06-04 04:02:07,,,14.9.0,42.0,2023-06
0601acf3-836d-4726-8113-01454a0c4eb0,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nothing but thots.,1,0,9.11.1,2018-10-07 23:36:04,,,9.11.1,18.0,2018-10
8006cd1f-e2d1-4ba4-81cc-4ed1f9304d29,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I like this app since it let u search for new people and friendship , you have to fix login to facebook thing and coverage area",4,0,4.2.3,2015-08-03 21:12:11,,,4.2.3,127.0,2015-08
9d30c4ca-b061-4f7b-9f9a-d79fc48f4f22,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It won't let me verify my account no matter what I try,2,0,13.6.1,2022-05-26 04:46:10,,,13.6.1,54.0,2022-05
eb028fa4-ce1c-4fc9-ba17-fe3b5ec8267b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,An awesome created by its creator...,5,0,5.0.5,2016-05-30 18:00:55,,,5.0.5,36.0,2016-05
9012c3fa-c520-401d-8a79-b2461a64586f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I've had it for a few hours now..I'm still single so I think it may be broken cos clearly it's not my looks...I'll give it a few more hours to fix the problem ;),4,0,2.2.3,2014-04-30 06:51:59,"Hi Kris, thanks for trying out Tinder. You need to allow time for people to like you back! Try updating your pics & bio, it will go a long way. You should keep Tindering, the more you swipe the more chances you'll have of getting matches! ",2014-04-30 06:31:03,2.2.3,161.0,2014-04
2ddcccb4-2b63-49ab-8131-168276433f58,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Horrible does not let me delete my account,1,0,15.5.0,2024-04-10 05:58:54,"Thank you for your comment. We're sorry you didn't enjoy your experience on Tinder. Your feedback is important to us, and we appreciate you taking the time to share your thoughts.",2024-04-10 06:47:20,15.5.0,42.0,2024-04
d4724c68-d2e7-4292-8f01-901f7036b46c,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Would have give it a negative 5, your app is a waste of time and data. I installed it, tried to log in, but I dont receice the confirmation code",1,0,14.20.0,2024-08-19 19:28:17,,,14.20.0,144.0,2024-08
f3f21af7-3292-4d1e-a5f3-3d4e87294bb4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Men have no chance on it. Avoid.,1,1,,2021-06-03 22:26:49,,,,32.0,2021-06
8ba3d26b-0dbe-41f1-b726-a9b3ed5320d1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I'm starting to chat with new friends,5,0,15.7.1,2024-05-05 11:39:00,,,15.7.1,37.0,2024-05
283c728d-35ea-401b-88dc-54fe186f8d1b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Easy to connect people,5,0,10.23.2,2019-10-06 12:05:09,,,10.23.2,22.0,2019-10
0a7880a0-9df5-44d5-9f65-fe0a55504aa1,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Paid 100$ and still have to upgrade to Gold just to see likes and message people? What a complete waste of money!! I deleted my profile and the app and you should too!!!!,1,0,14.23.0,2023-12-10 00:49:35,"Sorry to hear you feel this way. Here to remind you that you can use Tinder for free, although we also offer paid Premium features for people who want to elevate their Tinder experience. Pricing for Tinder products, as well as the offerings available, may vary based on your location, date, and time of purchase.",2023-12-11 00:33:31,14.23.0,170.0,2023-12
d84d398c-013d-4ee6-b93d-ba4cfbf86128,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I'm sure it will be a 5 once I put some $ up lol,3,0,10.23.1,2019-09-29 23:26:57,,,10.23.1,48.0,2019-09
33f82212-d9e4-4bdb-a553-6345c4c87bc4,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Lixo. Se vc paga, as propagandas continuam. ""Vc tem xx likes"" e na área de curtir ou não aparece ""não há mais ninguém perto de vc""....",1,0,15.7.1,2024-05-09 01:30:55,,,15.7.1,134.0,2024-05
ea9541b3-91ca-46b2-999d-c2f4238acc46,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Thanks to finding someone like me, someone with bliss ,most amazing girl ...",5,0,7.6.0,2017-10-09 15:09:12,,,7.6.0,76.0,2017-10
af61e99d-6d21-43cf-893f-d09a487f8a52,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The app is nice I love it but I'm having issues to log in,5,0,,2018-08-09 21:45:28,,,,57.0,2018-08
6c897e71-dd2b-4724-9b27-10ab4b3f132b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"So i wanted to try it , installed everything but it wont log in and yes i have tried all the possibilities to fix, JUST SIMPLY THERE'S NO WAY TO FIX IT ...",1,0,2.2.1,2014-03-24 13:22:06,"Hi Macius, thanks for trying out Tinder. Do you have the Facebook app? If you dont, please install it and log in to your Facebook account. Make sure you have the latest version of Tinder and Facebook. Make sure the GPS (location services) on your device is enabled. Let me know if this helps!",2014-03-26 02:48:53,2.2.1,155.0,2014-03
6bf9a863-04de-47d3-acf8-dba6810c9c62,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I want sub from my google is not going,2,0,14.7.0,2023-04-30 12:00:49,,,14.7.0,38.0,2023-04
27cfe584-017f-4c79-afdd-d40a44c462bd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Not really worth the time. Full of bots and scam accounts. Used to be great when it first came on the scene but seems it's just about squeezing out a dime at every corner. For that, a bar is better.",1,3,13.3.0,2022-03-08 19:50:06,,,13.3.0,198.0,2022-03
7756ce8f-6e60-486c-aaba-146d4240ea39,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,The app is very poor i purchased the platinume subscription and use boost and i did not get any likes and after two days I have unlimited like swipe and app show locating new person. but the is i am using platinume feature If I have like anyone she is showing randomly my profile in priority but the truth is app feature is fraud there is no chance matches and totally waist of money and time.,1,1,14.2.0,2023-02-26 17:07:39,,,14.2.0,393.0,2023-02
6ca18cef-c99a-4d25-8857-281f2325fc35,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,80% of the female accounts are either fake or they live hundreds of miles away even though my search is only 20 miles....    rigged app,1,0,5.4.2,2016-09-11 17:10:21,,,5.4.2,135.0,2016-09
6522560d-b776-4816-9986-4c9ac2143549,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,LOGIN PROBLEM😑  It keeps telling me that there is an error. i tried uninstalling and re installing but its the same problem yet again.,1,9,7.3.0,2017-07-09 13:07:24,,,7.3.0,134.0,2017-07
d22dc815-f907-481e-8a5c-9b59aba44d22,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Everything is easy to use in the app, I liked it",5,1,5.0.5,2016-05-14 00:30:25,,,5.0.5,48.0,2016-05
14c718d3-414a-43f4-8ab3-ab94ce14288d,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good app but not for studious ethical people.,5,0,12.17.0,2021-10-02 16:04:58,,,12.17.0,45.0,2021-10
96f93a48-7222-4075-b40e-8d4a921b4841,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,They Need Sued. 1. for shadow banning amd 2 accesibility issues. They removed dark mode and i happen to have an eye without an Iris. Using it hurts my eyes so I'm suing.,1,1,15.6.1,2024-04-21 05:16:59,,,15.6.1,169.0,2024-04
097bbce3-6aaa-449b-9f5b-ed995d4f5fef,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,its good ap but people lost very easily,4,0,10.0.1,2019-05-08 05:31:44,,,10.0.1,39.0,2019-05
b4f33e96-eb53-4b18-9c40-8365f7fb9b70,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Waste money here,1,0,,2024-03-29 09:27:06,"Sorry to hear you’re having a negative experience with Tinder. We appreciate you taking the time to reach out to us, so thank you for sharing your feedback.",2024-03-29 22:44:22,,16.0,2024-03
cba592a4-e411-44ef-8901-e4af58b8cc87,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"The app completely shut down my phone, after downloading and opening the app initially it was fine, second time i get a blank white loading screen phone turns off What the heck",2,0,10.3.0,2018-12-16 16:52:46,,,10.3.0,176.0,2018-12
edebeb9f-655b-48c0-9f60-d8c384de7f3b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,People are using this app just for fun..,1,0,,2019-09-02 02:06:10,,,,40.0,2019-09
4749e1ce-1d12-44d9-a209-cc7444ddc3ef,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Got banned after 3 days. No idea why. They demanded I verify my account, which I did. Then they banned me. They won't tell me why. But I used 3 days of tinder gold. Enjoy my money you scammers",1,0,13.8.0,2022-06-11 01:27:53,,,13.8.0,192.0,2022-06
ce10dc93-4588-4b2d-aee4-d8121324ec13,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"You are been warned. I should of pay attention to low rating first. I give 2 stars just to be generous. So I paid $29 for one month. A few bad things: If you don't want your Contacts to know you are on tinder, you have to pay. Even when you pay its not as simple as click to block them. It's nearly impossible to get in touch with someone unless they matched you? Navigating through the app it's frustrating. If you want more exposure you have to keep paying. I think I've been deceived. Hope not.",2,210,13.13.0,2022-08-07 15:51:38,,,13.13.0,497.0,2022-08
6de5c2b4-de42-4591-9fd6-4bc21e875f7e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Every time i log into it, it says, ""Oops, Something went wrong. Please try 
again later"". It has been happening since last week. Please help",2,1,,2018-06-18 02:55:50,"Well that’s no good! We’re sorry to hear that and want to resolve this issue ASAP. Please visit our FAQ at www.gotinder.com/FAQ for troubleshooting tips. Hopefully, you’ll be back to swiping in no time!",2018-06-19 22:12:41,,140.0,2018-06
4a5fc9ee-1db3-442b-8da6-8d602fb081a8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,its good but subscription amount is too high,4,0,14.5.0,2023-03-31 13:52:22,,,14.5.0,44.0,2023-03
693efb95-bffa-4963-9669-f2c382ad4175,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"It's a handy and efficient app, does just what you need it to do. Great functionality.",5,0,2.2.3,2014-12-05 00:33:47,,,2.2.3,86.0,2014-12
a031eedf-e32d-413b-a5a9-ab1c2c4bb16f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's expensive bathong 😔✋l,1,0,,2024-11-03 13:13:18,,,,26.0,2024-11
c11e9956-593e-49af-801e-4d49da7ead37,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Now you're trying to suck money out of people. Only a limited amount of likes? That's so stupid. Now we have to pay for the stuff that used to be free. SCUMBAGS!!!,1,0,4.0.6,2015-03-17 08:38:12,,,4.0.6,163.0,2015-03
724f043c-d6db-4921-bb61-cb79e204d4be,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,It's Good 👍,5,0,15.18.1,2024-11-02 00:27:44,,,15.18.1,11.0,2024-11
d0bce7d4-b8dd-4574-bf5b-b872a5d7a2ee,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,messanger doesnt show notification of received messages..,4,0,10.4.1,2018-12-30 00:35:56,,,10.4.1,57.0,2018-12
42f1b1d4-1c06-47bf-accf-1b89aba10967,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Didn't work. Found only woman who only wanted the man to do all the work. RIP to those women. I found my wife at the bar.,1,0,,2025-02-11 11:46:12,,,,121.0,2025-02
67e2cfba-cabe-43ab-89df-cd9154234949,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Just swipe to the ""right"". So you don't get ""left"" alone.",4,0,4.0.4,2015-02-10 20:58:47,,,4.0.4,57.0,2015-02
f438effd-9bab-4bec-8e97-a839609f1b02,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I have been on here for days and I am still not engaged to be married. What am I doing wrong?,5,0,10.21.0,2019-08-23 10:40:00,,,10.21.0,93.0,2019-08
a2a0d869-2764-4d49-a868-b25eb8cf6b96,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"if you get banned on this app it doesnt get reviewed, thier customer service is extremely subpar, large user base but a terribly run app. I would highly recommend Bumble, it's a much better and more user friendly app",1,0,10.20.0,2019-08-06 16:44:11,,,10.20.0,216.0,2019-08
ac695457-4346-43d0-9278-4c3049ed665f,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"This app has been ignoring my distance preference of 50 miles, showing me people 100+ miles away and people using the global passport thing... so I'm seeing people 1,000s of miles away. The app also keeps showing me people I have already swiped left (no) on, how many times do I need to keep saying no? This is wildly ridiculous. I updated to the latest version and now there's no longer an icon to click to read people's profiles, this app has become total garbage.",1,4,12.5.0,2021-04-09 12:39:45,,,12.5.0,466.0,2021-04
4b260880-e04c-4335-9ec2-00212a54e483,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Crashes upon trying to view my moments.,1,0,4.1.6,2015-06-21 20:21:07,,,4.1.6,39.0,2015-06
978f3f68-d8c7-4d93-882c-e2c194d94dba,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bad that that you have to pay for messages,5,0,,2018-01-11 14:15:38,,,,42.0,2018-01
7aaf638b-9fac-492e-aca8-ebb0aa4ea8c8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,For the amount of money spent they can surely fix these bugs but its just sad. Get it together man,1,0,11.26.0,2020-10-14 04:06:24,,,11.26.0,98.0,2020-10
d0fb4192-9599-44a7-b3ed-809bdd00f82b,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Customer support is garbage. The app just froze one day so i uninstalled to try fix it. But then i couldnt log back in cos the phone and email verification never comes. The customer support team doesnt understand English or something. I keep telling them the phone verification comes 20~30 hours later because i'm currently in a foreign country.,1,1,9.12.0,2018-10-15 02:29:52,,,9.12.0,345.0,2018-10
eaea6a86-8ffb-4f6b-b147-aec9504a64c8,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Awesome app I use it regularly and find interesting people to talk to all the time,5,1,11.18.0,2020-06-22 13:25:53,,,11.18.0,82.0,2020-06
59f7c22a-49a5-48aa-a8e3-b99c6ad4e824,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Keeps asking me to turn on Wi-Fi scanning even when Wi-Fi is off I don't want this because if I have it off its offer reason and I don't need tender always scanning my location and less I turn it on its just fine the way was it was. When from for and a half stars to barely 1,1,1,4.3.4,2015-10-02 14:30:34,,,4.3.4,275.0,2015-10
435d1b24-3a7e-47ff-9f18-23ae005cb6ca,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Hmm it's good,2,0,,2018-02-09 15:04:53,,,,13.0,2018-02
07d9cbef-2eab-44c6-b076-2ae77ffe6b26,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,This App. Is Nt Fr Find Frndz nd Others. It's Only for Tinder Plus.,1,0,6.0.1,2016-10-10 03:28:16,,,6.0.1,67.0,2016-10
646e3265-d198-479b-8bf1-574107506afd,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Can't log in if i'm using data. Please fix this. Thank you.,2,0,4.3.1,2015-09-06 12:45:27,,,4.3.1,59.0,2015-09
9b49848e-14fd-4ac1-983d-45c6155f464a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I tried to text someone and it take me back on main page and show platinum ad, but I have tinder gold already 😒",1,1,12.22.1,2021-12-20 18:13:17,,,12.22.1,111.0,2021-12
44bf5802-8faf-4911-8f0c-22138d896b22,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good aap i like it,5,0,,2019-06-27 05:48:15,,,,18.0,2019-06
c679ab1e-c8fa-4b7f-b889-dc978c5dc820,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bsdk kbhi match he nahi dete,1,0,10.21.0,2019-08-25 12:39:56,,,10.21.0,28.0,2019-08
e7b9427e-2c14-4810-9da4-49e3909ab7e5,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,if I change my preference to km it doesn't save it once I exit the app. I have to change it every time I open the app,1,1,16.28.0,2025-11-12 04:49:34,,,16.28.0,117.0,2025-11
88a38b6d-c203-408e-971d-3d9991b40aeb,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Awesome app, i lkke how you can go different places ans talk to people. Wish they did profile verifications.",5,0,11.6.0,2020-01-17 07:12:46,,,11.6.0,108.0,2020-01
c33792aa-f038-458e-b1fe-adf79e4fbc6a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Best way to meet cool people during a pandemic. Thanks Tinder!,5,0,11.27.0,2020-11-07 00:15:08,,,11.27.0,62.0,2020-11
fb3d78e1-2b8f-400c-9bd1-0138127a5223,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"It won't allow me to sign in. I downloaded it and it keeps telling me ""unable to sign in, please try again later"". I installed it and uninstalled it multiple times but it keeps doing the same thing. Heard it's a great app but hate how I can't be the judge of that and try it out myself. :(",1,13,4.0.1,2014-11-14 05:15:26,,,4.0.1,289.0,2014-11
5c58d5d3-9c6f-46aa-bdaa-1b09dbe8ab1e,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Allow us to have videos as apart of our photo album that would be cool,4,2,8.11.2,2018-04-16 01:51:56,,,8.11.2,70.0,2018-04
8c8f0b47-0844-4ffb-9252-f0f24f658f4a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Great app I meet with lots woman xx😉,5,0,,2017-03-15 10:35:36,,,,36.0,2017-03
5e05294b-2ffc-4d81-8e70-971b41defd78,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Can't even access it won't allow me any any access at all absulote rubbish,1,1,9.10.0,2018-09-21 14:16:56,"Well that’s no good! We’re sorry to hear that and want to resolve this issue ASAP. Please visit our FAQ at www.gotinder.com/FAQ for troubleshooting tips. Hopefully, you’ll be back to swiping in no time!",2018-09-25 00:24:26,9.10.0,74.0,2018-09
ae6473ff-3a23-4e7f-b694-11e3677c93af,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kicked me out for no reason,1,0,,2022-09-18 13:40:24,,,,27.0,2022-09
9bfbd4c0-d012-4ad4-8845-0a4ee77f9d14,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I like it takes time to get used to but a good app non the less :),5,0,4.5.2,2016-02-24 05:33:29,,,4.5.2,66.0,2016-02
3da579e5-2255-48c8-80a7-59492efc6838,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,No Facebook profile and I'm not creating one for this. Useless,1,0,4.0.5,2015-03-07 18:07:13,,,4.0.5,62.0,2015-03
